"year","month","day","Pp","Tmax","Tmin"
1988,10,15,0,16.9,2.2
1988,10,16,0,16.5,2.4
1988,10,17,0,15.3,3.8
1988,10,18,0,17.3,4.6
1988,10,19,0,19.9,4.4
1988,10,20,0,19.7,3.8
1988,10,21,0,14.3,3.3
1988,10,22,0,18.8,5
1988,10,23,0.4,18.4,5.3
1988,10,24,0.2,19.3,3.5
1988,10,25,0,19.9,3.1
1988,10,26,0,17.3,2.9
1988,10,27,3.5,17.3,4.1
1988,10,28,0,17.3,3.3
1988,10,29,0,18,2.2
1988,10,30,0,19.1,3.9
1988,10,31,0,18.8,3.9
1988,11,1,1.7,16.8,3.4
1988,11,2,6.2,14.6,4.3
1988,11,3,1,17.1,4.2
1988,11,4,0,20,6.2
1988,11,5,0,20.9,4.9
1988,11,6,0,18.1,3.3
1988,11,7,0,19,1.6
1988,11,8,0,18,4.5
1988,11,9,0,17.1,4.4
1988,11,10,0,19.1,3.8
1988,11,11,0,17.6,3.5
1988,11,12,0.1,20,4.4
1988,11,13,0,18.8,4.3
1988,11,14,0,18.8,4.5
1988,11,15,3.2,15.5,3.3
1988,11,16,1.5,18.9,4.4
1988,11,17,1.4,17.4,4.2
1988,11,18,6.4,17.5,4.3
1988,11,19,0.8,14.9,4.5
1988,11,20,0.5,15.3,4
1988,11,21,0,17.5,2.4
1988,11,22,1.1,18.6,2.3
1988,11,23,0,18.2,3.2
1988,11,24,0,18.2,3.5
1988,11,25,0.4,16.5,3.3
1988,11,26,0.8,19.3,4.5
1988,11,27,2,16.4,3.5
1988,11,28,0.6,15.4,4.5
1988,11,29,1.1,16.2,3.4
1988,11,30,0.9,14.7,4.2
1988,12,1,0,16.3,2.7
1988,12,2,0,15.9,1.5
1988,12,3,0,17.2,3.9
1988,12,4,0,17.6,3.6
1988,12,5,0,19,3.2
1988,12,6,0,16.3,3.5
1988,12,7,0,18.5,3.1
1988,12,8,0,19.6,3.5
1988,12,9,5,18.1,2.3
1988,12,10,0,15.9,4
1988,12,11,1.2,12.8,4.3
1988,12,12,2.1,16.6,4.7
1988,12,13,14.7,17,3.4
1988,12,14,8.6,14.2,3.3
1988,12,15,0.8,16.5,4.1
1988,12,16,0,14.1,4.5
1988,12,17,0,12,4.5
1988,12,18,0.7,10,2.5
1988,12,19,3.3,13.7,2.2
1988,12,20,2.3,14.6,4.6
1988,12,21,0,16.8,5
1988,12,22,10.5,15,4.7
1988,12,23,0,15.8,3.5
1988,12,24,0,13.3,5.2
1988,12,25,2.3,12.8,4.6
1988,12,26,4.9,15.3,4.3
1988,12,27,0,15.9,4.5
1988,12,28,0,15.5,4
1988,12,29,0,15.5,3
1988,12,30,5.4,18.1,4.1
1988,12,31,0,15.4,5.4
1989,1,1,0,13.5,4.1
1989,1,2,0.9,11.9,4.2
1989,1,3,4.2,11.9,3.1
1989,1,4,8.9,14.5,3.2
1989,1,5,9.3,13.2,3.9
1989,1,6,5.6,12.3,3.3
1989,1,7,0,13.8,5.2
1989,1,8,0,14.5,3
1989,1,9,0,15.1,3.6
1989,1,10,2.8,14,4
1989,1,11,1.5,13.5,4.1
1989,1,12,1.3,15.3,5.5
1989,1,13,6.8,15.3,5.4
1989,1,14,13.3,15.8,4.6
1989,1,15,0.8,16.2,4.4
1989,1,16,3,15.3,5.3
1989,1,17,8.9,14.5,5.1
1989,1,18,11.2,15.4,4.3
1989,1,19,1.6,16.4,3.9
1989,1,20,12,16,4.9
1989,1,21,21.8,14.7,4.1
1989,1,22,2.7,16.5,5.7
1989,1,23,0.1,15.7,5.7
1989,1,24,3.7,15.3,6.2
1989,1,25,0,14.2,4.9
1989,1,26,9.2,13.7,5.4
1989,1,27,0.5,13.5,4.7
1989,1,28,0,15.2,3.6
1989,1,29,0,14.2,2.3
1989,1,30,3.6,15.2,3.4
1989,1,31,0.1,15,5
1989,2,1,1.4,15.5,4.2
1989,2,2,7.3,15.2,4.5
1989,2,3,1,14.4,3.4
1989,2,4,3.6,12.4,4.9
1989,2,5,6.3,13.1,4.8
1989,2,6,1.6,14.4,4.9
1989,2,7,1.7,15.5,5.8
1989,2,8,0,15.1,3.7
1989,2,9,0.1,14.7,4.6
1989,2,10,1.8,15.9,3.6
1989,2,11,12.3,15.6,5.3
1989,2,12,0.9,17.5,5
1989,2,13,0.2,14.3,4.2
1989,2,14,0.6,15.3,3
1989,2,15,0,12.5,4.3
1989,2,16,3.9,11.2,3.2
1989,2,17,1.5,10.3,3.3
1989,2,18,0.7,14.3,5
1989,2,19,0.3,15.3,5.7
1989,2,20,1.2,16.7,5.2
1989,2,21,3.5,17.3,5.8
1989,2,22,10.1,14.5,4.7
1989,2,23,9.4,12.7,4.5
1989,2,24,4.4,13.2,4.5
1989,2,25,17.6,14.5,4.9
1989,2,26,0.5,16.5,3.9
1989,2,27,2,16.9,5.7
1989,2,28,0,15.3,5.6
1989,3,1,1.1,15.8,7.1
1989,3,2,6,18.7,5.5
1989,3,3,17.2,15.9,5.1
1989,3,4,3.5,15.2,4.5
1989,3,5,0,12,5.6
1989,3,6,2,13.1,5.5
1989,3,7,0,12.9,4.9
1989,3,8,0,14.1,3.7
1989,3,9,0,14.4,3.6
1989,3,10,0,14.6,4.6
1989,3,11,9.7,13.1,2.7
1989,3,12,2.7,11.4,3.4
1989,3,13,3.4,15.2,4.7
1989,3,14,7.9,14.1,5.3
1989,3,15,0.7,12.7,3.6
1989,3,16,0,12,4.4
1989,3,17,0.8,13.3,3.2
1989,3,18,0,15.1,4.6
1989,3,19,0.3,13.9,3.6
1989,3,20,4.3,14.8,5
1989,3,21,15.6,13.1,4.2
1989,3,22,1,11.5,4.6
1989,3,23,7,12.6,4.8
1989,3,24,7.4,14.2,4.5
1989,3,25,1.2,9.1,3.7
1989,3,26,4.4,10.4,3.4
1989,3,27,0,14.8,3.4
1989,3,28,0,12,3.6
1989,3,29,0,12.4,4
1989,3,30,8.2,14.1,4.1
1989,3,31,5.3,13,4.7
1989,4,1,1,14.5,5.6
1989,4,2,7.2,13.8,4.5
1989,4,3,2.6,14.1,4.4
1989,4,4,0,14.7,5.6
1989,4,5,0.5,14.9,5.6
1989,4,6,1.8,15.4,6.9
1989,4,7,0,14.9,6.3
1989,4,8,0.5,14.7,5.3
1989,4,9,0,13.4,4.4
1989,4,10,0,16.6,3.4
1989,4,11,0.3,14.7,3.8
1989,4,12,2.5,14.7,4.6
1989,4,13,2.2,14.9,6.1
1989,4,14,1.5,15.3,4.7
1989,4,15,2.7,14.1,5.4
1989,4,16,5.4,14.1,6.4
1989,4,17,0,15.4,7.6
1989,4,18,0,14.9,4.6
1989,4,19,14,15.6,5.8
1989,4,20,0.9,15.4,6.1
1989,4,21,0,16.7,6
1989,4,22,2,17.7,5.9
1989,4,23,0.4,17.5,6.5
1989,4,24,0,17.1,7.5
1989,4,25,1,16,5.6
1989,4,26,0,15.3,5.1
1989,4,27,0,14.9,3.1
1989,4,28,0,14,2.6
1989,4,29,0,14,1.5
1989,4,30,0,15.5,1.6
1989,5,1,0,13.7,2
1989,5,2,0,14.1,1.3
1989,5,3,0,13.9,-0.5
1989,5,4,0,15.9,1.4
1989,5,5,0,17.1,2.6
1989,5,6,4.8,16.8,4.5
1989,5,7,0,15,5.2
1989,5,8,0,17.7,4.4
1989,5,9,0,17.9,3.2
1989,5,10,0,17.6,3
1989,5,11,0,18.6,3.2
1989,5,12,0,17.4,2.2
1989,5,13,0,17.3,3.2
1989,5,14,0,18.8,3.5
1989,5,15,0,17.9,3.4
1989,5,16,0.4,16.5,4.8
1989,5,17,0.1,18,4.8
1989,5,18,0,18.7,5.5
1989,5,19,0,19.4,4.5
1989,5,20,0,16.2,4.4
1989,5,21,0,18.1,2.5
1989,5,22,10,19.3,3.7
1989,5,23,0.9,17.5,1.3
1989,5,24,0,17.6,2.9
1989,5,25,0,14.1,3.1
1989,5,26,0,16.7,3.2
1989,5,27,0,15,3.1
1989,5,28,0,14.9,2.4
1989,5,29,0,15.4,3.2
1989,5,30,4.8,15.7,2.4
1989,5,31,1.5,15.2,2
1989,6,1,0,15.3,2.1
1989,6,2,0,12.2,1
1989,6,3,0.2,14.4,5
1989,6,4,0,15.5,3.5
1989,6,5,0,18.4,4.8
1989,6,6,0,13.7,1.9
1989,6,7,0,17.8,0.8
1989,6,8,0,16.5,1.9
1989,6,9,0,15.2,1.6
1989,6,10,3.5,14,2.8
1989,6,11,0,18.2,2.4
1989,6,12,0,18.8,4.2
1989,6,13,0,18.8,1.5
1989,6,14,0,16.5,2.3
1989,6,15,0,18.9,3.1
1989,6,16,0,16.5,2.5
1989,6,17,0,18.9,2.2
1989,6,18,0,13.6,3.2
1989,6,19,0,13.1,3.2
1989,6,20,0,16.1,3.1
1989,6,21,0,18.6,2.9
1989,6,22,0,18.8,3
1989,6,23,0,17.3,1.1
1989,6,24,0,16.8,1.7
1989,6,25,0,15.3,2.8
1989,6,26,0,16.5,2.2
1989,6,27,0,17.5,2.9
1989,6,28,0,15.3,1.5
1989,6,29,0,14.7,1.3
1989,6,30,0,17.3,2.7
1989,7,1,0,17.5,2.1
1989,7,2,0,15.5,2.2
1989,7,3,0,15.6,2.4
1989,7,4,0,16.2,2
1989,7,5,0,15.4,4.1
1989,7,6,0,18.2,2.1
1989,7,7,0,17.1,1.1
1989,7,8,0,17.8,0
1989,7,9,0,17,0.1
1989,7,10,0,18.8,1
1989,7,11,0,19.8,1
1989,7,12,0,17.2,2.2
1989,7,13,0,16.9,4
1989,7,14,0,15.6,4.1
1989,7,15,0,15.3,5
1989,7,16,0,18.9,4.9
1989,7,17,0,20,4.9
1989,7,18,0,19.2,1.9
1989,7,19,0,18.3,1
1989,7,20,0,18.5,2.8
1989,7,21,0,20,2.3
1989,7,22,0,18,2.8
1989,7,23,0,17.6,1.6
1989,7,24,0,17.2,-0.9
1989,7,25,0,15.5,-0.9
1989,7,26,0,17,2.9
1989,7,27,0,16.3,3
1989,7,28,0,17.2,2.9
1989,7,29,0,16.6,1.1
1989,7,30,0,17.4,-1.9
1989,7,31,0,19.7,1.9
1989,8,1,0,14.6,2.9
1989,8,2,0,18.4,3
1989,8,3,0,16.7,2.7
1989,8,4,0,20.9,3.7
1989,8,5,0,17.9,5.8
1989,8,6,0,19.4,7.8
1989,8,7,0,21.1,2.7
1989,8,8,0,18.4,3.8
1989,8,9,0,20.9,4.8
1989,8,10,0,18.6,5.9
1989,8,11,0,19.5,4.7
1989,8,12,0,21.1,5.1
1989,8,13,0,20.4,4.3
1989,8,14,0,19,2.8
1989,8,15,2,17.6,4
1989,8,16,0,17.6,2.5
1989,8,17,0,16.9,5
1989,8,18,0,21.2,2.9
1989,8,19,0,19.5,3.9
1989,8,20,0,17.8,3
1989,8,21,0,19.5,1.3
1989,8,22,0,19.3,4
1989,8,23,0,13.8,1.4
1989,8,24,0,16.5,2.4
1989,8,25,0,18,2.9
1989,8,26,0,15.7,1.8
1989,8,27,0,18.3,2.8
1989,8,28,0,17.6,3.8
1989,8,29,0,16.5,3.6
1989,8,30,0,16.5,2.1
1989,8,31,0,18.1,3.8
1989,9,1,0,17.4,4.1
1989,9,2,0,18.2,4.9
1989,9,3,0,17,2.1
1989,9,4,0,18.5,2.3
1989,9,5,0,18,3.1
1989,9,6,0,17.5,1.4
1989,9,7,0,17.3,3
1989,9,8,0,19.4,4.2
1989,9,9,0,19.2,2
1989,9,10,0,16.4,2.8
1989,9,11,0,18.5,3
1989,9,12,0,18.2,2.5
1989,9,13,0,20.1,1.7
1989,9,14,0,17.3,3
1989,9,15,0,17.5,6
1989,9,16,0,17,5.6
1989,9,17,0,18.2,3
1989,9,18,0,18.9,2.7
1989,9,19,0,17.9,2.6
1989,9,20,0,19.4,3.6
1989,9,21,0,18.3,2.7
1989,9,22,0,17.5,2.2
1989,9,23,0,18.5,1.1
1989,9,24,0.3,19.4,4.1
1989,9,25,0,19.3,5
1989,9,26,0,18.7,4.5
1989,9,27,3.5,12.7,5.4
1989,9,28,4.9,18,6.2
1989,9,29,6,18.7,4.8
1989,9,30,0,18.2,3.5
1989,10,1,0,15.5,5.3
1989,10,2,0,19.3,5.3
1989,10,3,0,18,3.5
1989,10,4,0,17,2.3
1989,10,5,0,18.2,4.2
1989,10,6,0,14.6,4.6
1989,10,7,0,16.5,4.2
1989,10,8,0,16.1,4.4
1989,10,9,3,13.5,2.7
1989,10,10,3.9,14.5,2.3
1989,10,11,0.9,15.4,2.5
1989,10,12,0,17.5,4.2
1989,10,13,0,16.9,2.1
1989,10,14,0,18.2,1.5
1989,10,15,0,17.6,5.2
1989,10,16,0,17.1,1.6
1989,10,17,0,17.5,2.3
1989,10,18,4.9,16.1,1.1
1989,10,19,5.2,16.4,0.8
1989,10,20,3.9,13.6,1.2
1989,10,21,1,17.3,1.7
1989,10,22,1.3,15.8,2.3
1989,10,23,0,17.4,1.2
1989,10,24,0,19.1,6.4
1989,10,25,4.3,15.5,4.3
1989,10,26,7.9,15.2,4.2
1989,10,27,3.2,16.8,6.1
1989,10,28,0,16.3,5.2
1989,10,29,0,17.5,3.5
1989,10,30,0,16.6,5.4
1989,10,31,0,15.4,4.6
1989,11,1,4.8,13.7,4.7
1989,11,2,0,16.4,4.3
1989,11,3,1.5,16.5,4.2
1989,11,4,2,18.8,5.3
1989,11,5,4.9,15.3,4.3
1989,11,6,5.2,15.5,4.3
1989,11,7,0,15.6,3.4
1989,11,8,0,15.5,2.9
1989,11,9,0,15.9,1.9
1989,11,10,0,17.3,2.3
1989,11,11,0,16.5,1.8
1989,11,12,0,15.4,2.3
1989,11,13,0,19.3,3.2
1989,11,14,0,19.3,2.3
1989,11,15,0,21.2,4.3
1989,11,16,0,18.8,3.5
1989,11,17,0,20.2,3.5
1989,11,18,0,20.2,3.4
1989,11,19,0,20.3,5.5
1989,11,20,0,20.2,3
1989,11,21,0,20.2,2.3
1989,11,22,0,21.2,3
1989,11,23,0,19.5,3.9
1989,11,24,0,19,4.3
1989,11,25,0,21.1,4.3
1989,11,26,0,16.4,2.8
1989,11,27,0,19,3.5
1989,11,28,0,18.6,4.2
1989,11,29,0,17.5,2.3
1989,11,30,0,18.4,2.3
1989,12,1,0,17.6,0.3
1989,12,2,0,15.5,0.7
1989,12,3,0,17.2,1.3
1989,12,4,0,16.5,2.6
1989,12,5,0,16.5,0.5
1989,12,6,0,18.2,0.4
1989,12,7,0,18.7,2.3
1989,12,8,0,18.9,3.3
1989,12,9,0,16.4,4
1989,12,10,0,16.3,5.3
1989,12,11,0,15.5,4.5
1989,12,12,4.3,13.7,2.5
1989,12,13,0,15.5,3.5
1989,12,14,0,14.5,1.5
1989,12,15,0,15.3,0.4
1989,12,16,0,16.3,0.5
1989,12,17,0,15.3,1.3
1989,12,18,0,20.1,3.7
1989,12,19,0,19,3.4
1989,12,20,0,18.1,2.3
1989,12,21,0,17.1,2.3
1989,12,22,0,18,3.5
1989,12,23,1.2,15.3,4.3
1989,12,24,0,17.5,3
1989,12,25,0,17,3.5
1989,12,26,0,16.5,4.4
1989,12,27,0,17.1,3.1
1989,12,28,0,17.4,2.1
1989,12,29,0,16.3,3.4
1989,12,30,0,15.5,4.9
1989,12,31,2.1,12.7,4.2
1990,1,1,0,17,3.4
1990,1,2,0,18.2,2.4
1990,1,3,0,16.7,4.3
1990,1,4,1.2,15.4,4.7
1990,1,5,2.6,14.5,3.6
1990,1,6,0,15.4,3.3
1990,1,7,0.9,15.9,4.7
1990,1,8,3.9,14.5,3
1990,1,9,5.9,14.9,3.4
1990,1,10,6.4,14.2,4.2
1990,1,11,4.4,13.8,4
1990,1,12,4,12.6,4.2
1990,1,13,2,15.2,4.1
1990,1,14,3.2,13.8,4.2
1990,1,15,3.5,13.6,4.8
1990,1,16,3.6,16.4,4.3
1990,1,17,5.6,16,4.4
1990,1,18,1,15.4,3.6
1990,1,19,3.2,14.5,3.9
1990,1,20,0,17.9,4.4
1990,1,21,0,18.4,4.8
1990,1,22,0,19.8,3.2
1990,1,23,0,16.9,3.4
1990,1,24,0,18.6,4.3
1990,1,25,0,16.9,5.2
1990,1,26,0,16.3,5.9
1990,1,27,0,20.3,6.2
1990,1,28,0,15.8,4.6
1990,1,29,0,17.4,4
1990,1,30,0,17.2,4.3
1990,1,31,0,18.1,5.5
1990,2,1,0.7,19.7,5
1990,2,2,0,18,3.6
1990,2,3,0,18.1,4.5
1990,2,4,4.1,17.2,2.2
1990,2,5,0,18.1,3.1
1990,2,6,0,20,4.3
1990,2,7,0,16.9,3.3
1990,2,8,0,17,4.3
1990,2,9,0,16.6,3.3
1990,2,10,0,17.7,4.5
1990,2,11,0,19.8,2.2
1990,2,12,5,12,4.5
1990,2,13,5.3,16.6,5.3
1990,2,14,4.2,17.9,5.4
1990,2,15,0.6,16.1,3
1990,2,16,6.2,15.2,4.7
1990,2,17,0,16.8,3.3
1990,2,18,0,16.2,1.5
1990,2,19,0.6,16.2,1.3
1990,2,20,0,16.7,1.2
1990,2,21,0,18.8,2.6
1990,2,22,8.9,15,4.6
1990,2,23,7.5,18.7,5.5
1990,2,24,6.3,15.3,4.4
1990,2,25,11.1,9.6,3.9
1990,2,26,8.7,9.3,2.9
1990,2,27,4.1,10.6,3.4
1990,2,28,2.7,15,3.4
1990,3,1,2.9,13.3,2.6
1990,3,2,2.1,15.2,4.4
1990,3,3,5.3,13.3,3.4
1990,3,4,3,14.7,4.4
1990,3,5,0,14.1,3.8
1990,3,6,0.7,14.1,2.6
1990,3,7,0,13.2,4.4
1990,3,8,0,16,3.8
1990,3,9,1,15.9,5.6
1990,3,10,15.2,15.9,5.5
1990,3,11,0,16.7,6.7
1990,3,12,4.2,17,4.5
1990,3,13,0,17.6,6.5
1990,3,14,2.9,18.8,8.1
1990,3,15,0,17.9,5.5
1990,3,16,0,15,5.2
1990,3,17,0,17.9,3.8
1990,3,18,0,16.5,5.5
1990,3,19,0,19.6,5.5
1990,3,20,0,18.8,6.9
1990,3,21,0,19.6,6.7
1990,3,22,0,18.3,6.7
1990,3,23,3,17.9,4.5
1990,3,24,5.9,17.6,5.5
1990,3,25,0,20.4,3.4
1990,3,26,0,16.6,4.7
1990,3,27,8.1,14.2,4.7
1990,3,28,5.1,14.1,4.2
1990,3,29,0,16.8,1.5
1990,3,30,0,16.1,3.5
1990,3,31,0,16.7,4.6
1990,4,1,0,16,3.4
1990,4,2,0,16.6,4
1990,4,3,0,18.9,4.4
1990,4,4,0,18.6,4.6
1990,4,5,0,16.7,3.8
1990,4,6,0,16.6,4.3
1990,4,7,0,16.5,3.4
1990,4,8,0,18.6,3.1
1990,4,9,0,18.8,4.5
1990,4,10,0,18.5,7.4
1990,4,11,0,20,7.3
1990,4,12,0,18.5,6.3
1990,4,13,0,17.7,6.1
1990,4,14,0,20.3,6.3
1990,4,15,4.4,15.8,6.4
1990,4,16,0,13.4,5.6
1990,4,17,0,17,4.4
1990,4,18,0,15.8,5.4
1990,4,19,0,18.5,5.4
1990,4,20,0,17.6,5.1
1990,4,21,0,16.9,3.3
1990,4,22,0,18.8,2.4
1990,4,23,0,17.8,1.1
1990,4,24,0,18.3,4.3
1990,4,25,0,16.8,5.6
1990,4,26,0,18.5,4.4
1990,4,27,0,17.8,4.4
1990,4,28,0,16.7,6.4
1990,4,29,0,15.7,2.6
1990,4,30,0,15.9,3.5
1990,5,1,0,11.2,-1
1990,5,2,0,10.7,-2.8
1990,5,3,0,10.2,-3.7
1990,5,4,0,10.5,-3.7
1990,5,5,0,12.4,-5.8
1990,5,6,0,12.2,1.8
1990,5,7,0,10.7,-2.7
1990,5,8,0,10.3,-1.7
1990,5,9,0,11.5,3.3
1990,5,10,0,10.3,-3.5
1990,5,11,0,11.4,-3.2
1990,5,12,0,9.3,-3.2
1990,5,13,2.9,7.3,-2.9
1990,5,14,1.7,10.1,-4.3
1990,5,15,0,10.9,-1.5
1990,5,16,0,10.1,-3
1990,5,17,0,19.8,-2.5
1990,5,18,0,19.8,-1.5
1990,5,19,2,17.7,4.6
1990,5,20,0,11.7,-2.7
1990,5,21,1.9,12.5,-0.6
1990,5,22,0,12.5,-2.7
1990,5,23,0,13.2,-1.8
1990,5,24,0,12.3,-2
1990,5,25,0,12,-2.7
1990,5,26,0,13.6,-2.8
1990,5,27,0,18,4
1990,5,28,0,15.5,4.2
1990,5,29,0,15,2.2
1990,5,30,0,13.1,0.9
1990,5,31,0,12.7,-0.7
1990,6,1,0,11.8,0.3
1990,6,2,0,11.7,-0.7
1990,6,3,0,15.2,0.1
1990,6,4,0,13.5,0.1
1990,6,5,0,14.6,4.1
1990,6,6,0,15.3,3.8
1990,6,7,0,15.8,4.6
1990,6,8,0,15.3,3.6
1990,6,9,1,14.6,3.1
1990,6,10,0,15.4,4.2
1990,6,11,0,14.3,4
1990,6,12,0,17.3,4.2
1990,6,13,0,18.1,3.2
1990,6,14,0,16.2,2.9
1990,6,15,0,16.3,4.2
1990,6,16,0,16.4,3
1990,6,17,0,19.8,3.2
1990,6,18,0,17.3,2.8
1990,6,19,0,19.3,3.9
1990,6,20,0,16.2,3.4
1990,6,21,0,18.8,4.4
1990,6,22,0,18,2
1990,6,23,0,16.2,2
1990,6,24,0,15.4,3.7
1990,6,25,0,19.3,1.5
1990,6,26,0,17.6,1
1990,6,27,0,17.8,2.7
1990,6,28,0,14.5,3
1990,6,29,0,16.9,2.8
1990,6,30,0,15.4,2.8
1990,7,1,0,15.3,2.1
1990,7,2,0,18.3,2
1990,7,3,0,18.4,2.8
1990,7,4,0,18.1,2.6
1990,7,5,0,18.8,2.8
1990,7,6,0,17.8,1.9
1990,7,7,0,17.9,2.8
1990,7,8,0,19.3,3.9
1990,7,9,0,17.3,2.8
1990,7,10,0,17.1,0.1
1990,7,11,0,15.7,2.8
1990,7,12,0,18.5,3.2
1990,7,13,0,17.5,1.6
1990,7,14,0,18.6,1.8
1990,7,15,0,17.7,0.8
1990,7,16,0,18.4,0.9
1990,7,17,0,17.3,0.9
1990,7,18,0,17,0.8
1990,7,19,0,18.7,0.8
1990,7,20,0,18.2,2.8
1990,7,21,0,18.7,3.1
1990,7,22,0,18.2,0.9
1990,7,23,0,20.2,2.9
1990,7,24,0,20.3,3.9
1990,7,25,0,19.4,2.8
1990,7,26,0,17.5,2.6
1990,7,27,0,19.5,2.9
1990,7,28,0,16.5,2.6
1990,7,29,0,19.4,2.8
1990,7,30,0,16.4,5.1
1990,7,31,0,18.3,2.5
1990,8,1,0,19.5,1.7
1990,8,2,0,19.2,1.7
1990,8,3,0,20,0.8
1990,8,4,0,19.1,2.6
1990,8,5,0,17.2,3
1990,8,6,0,17.9,2.5
1990,8,7,0,18,1.2
1990,8,8,0,17.6,2.8
1990,8,9,0,17.6,2.8
1990,8,10,0,17.7,1.7
1990,8,11,0,19.9,2.8
1990,8,12,0,19.4,3.5
1990,8,13,0,15.3,1.6
1990,8,14,0,15.6,1.8
1990,8,15,0,14.8,1.5
1990,8,16,0,19,1.7
1990,8,17,0,18.5,1
1990,8,18,0,17,2.7
1990,8,19,0,16.6,1.6
1990,8,20,0,21.5,1.4
1990,8,21,0,14.8,3.4
1990,8,22,0,14.7,3.8
1990,8,23,0,17.5,3.6
1990,8,24,0,20.1,2.6
1990,8,25,0,17.6,3.6
1990,8,26,0,17.6,1.5
1990,8,27,0,17.7,1.4
1990,8,28,0,18.6,1.9
1990,8,29,0,18.5,3.1
1990,8,30,0,16.7,3.1
1990,8,31,0,18.5,4.2
1990,9,1,0,20.1,3.9
1990,9,2,0,17.8,2.9
1990,9,3,0,17.4,3.1
1990,9,4,0,18.6,5.7
1990,9,5,0,17.2,4.9
1990,9,6,0,18.8,5.3
1990,9,7,0,19.5,5.6
1990,9,8,0,19.4,5.7
1990,9,9,0,19,5.2
1990,9,10,0,18.1,3
1990,9,11,0,17.4,3
1990,9,12,0,18,3
1990,9,13,0,18.3,3.2
1990,9,14,0,19.3,4
1990,9,15,0,18.3,2.9
1990,9,16,0,17.4,3
1990,9,17,0,18.3,2.8
1990,9,18,0,17.8,3
1990,9,19,0,17.5,4.2
1990,9,20,0,19.1,4.7
1990,9,21,0,18.4,4.9
1990,9,22,0,19.2,4.4
1990,9,23,0,15.6,0.9
1990,9,24,0.5,19.1,3.4
1990,9,25,1,16.8,3.2
1990,9,26,0,18.3,2
1990,9,27,0,16.9,2.9
1990,9,28,0,20.4,2.4
1990,9,29,0,19.4,3.2
1990,9,30,0,16.3,2.2
1990,10,1,0,18,1.3
1990,10,2,0,17.4,6.1
1990,10,3,0,16.4,3.3
1990,10,4,0,17.3,2.1
1990,10,5,0,18.4,3
1990,10,6,0,18.4,2.6
1990,10,7,0,19.3,5.3
1990,10,8,0,17.3,4.2
1990,10,9,4.8,19.1,3.3
1990,10,10,7.9,16.5,5.1
1990,10,11,0.5,16.3,5.5
1990,10,12,4.8,20,5.3
1990,10,13,6.5,16.5,5.6
1990,10,14,8,16,5.3
1990,10,15,24.9,16.9,5.1
1990,10,16,4.2,16.5,5.7
1990,10,17,3.9,16.2,4
1990,10,18,0,15.9,4.2
1990,10,19,0,18.4,4.1
1990,10,20,0.9,16.4,5
1990,10,21,0.5,16.6,5.1
1990,10,22,12.6,16.5,4.3
1990,10,23,10.3,16.9,4.3
1990,10,24,10.7,15.9,4.8
1990,10,25,9.3,17.1,4.2
1990,10,26,10.9,16.4,3.9
1990,10,27,4.9,17.4,4.1
1990,10,28,4.7,16.2,6.1
1990,10,29,5.8,16.7,4.4
1990,10,30,2.9,14.1,5.4
1990,10,31,0,16,4.7
1990,11,1,0,17.2,4.1
1990,11,2,0,16.3,4.3
1990,11,3,0,17.2,4.2
1990,11,4,0,15,4.1
1990,11,5,1,17.9,3.4
1990,11,6,5.6,12.7,4.7
1990,11,7,6.5,16.3,3.2
1990,11,8,3.2,17,3.1
1990,11,9,0,14.5,6.3
1990,11,10,8.2,17,5.8
1990,11,11,0,19.8,6
1990,11,12,0.5,19.2,4.5
1990,11,13,0.4,18.3,6.3
1990,11,14,0,17.4,5.7
1990,11,15,0,16.4,6.4
1990,11,16,4.3,14.6,6.3
1990,11,17,0,18.3,3.2
1990,11,18,0,17.7,3.3
1990,11,19,7.3,15.3,4.3
1990,11,20,2.4,16.4,5.3
1990,11,21,0,15.4,5
1990,11,22,2,19.2,5.2
1990,11,23,10.7,13.1,6.3
1990,11,24,3,14.3,6.2
1990,11,25,3.5,15.3,5.9
1990,11,26,6.7,15.9,5.5
1990,11,27,3.3,19,4.8
1990,11,28,4.2,17.6,6.2
1990,11,29,5.7,16.7,5.3
1990,11,30,4.2,16.6,5.8
1990,12,1,1.8,16.3,4.2
1990,12,2,0,17.3,3.2
1990,12,3,0,18.3,3.5
1990,12,4,0,17.4,5
1990,12,5,0,15.1,2.5
1990,12,6,0,16,1.4
1990,12,7,0,18.5,3.2
1990,12,8,4.2,17.6,2.6
1990,12,9,5.9,16.2,4.3
1990,12,10,0.9,16.4,2.3
1990,12,11,0,16.5,3.2
1990,12,12,16.8,12.3,-0.2
1990,12,13,10.6,16.9,2.7
1990,12,14,0,18,4.1
1990,12,15,0,19.5,5.6
1990,12,16,4.2,15.1,3.2
1990,12,17,0,19.8,7.5
1990,12,18,0,18.6,6.9
1990,12,19,2.8,17.4,5.1
1990,12,20,1.9,18.7,4.4
1990,12,21,20.4,19.3,5
1990,12,22,10.6,14.9,3.9
1990,12,23,5.2,15.4,4.4
1990,12,24,5.9,16.1,6.1
1990,12,25,1,17.6,5.3
1990,12,26,7.3,14.5,3.9
1990,12,27,5.2,15.8,3.7
1990,12,28,4.2,18.5,5.2
1990,12,29,1,19.2,5.2
1990,12,30,1.8,13.9,4.1
1990,12,31,1.6,16.3,3.4
1991,1,1,0.9,17.3,5.4
1991,1,2,0,17.6,5.8
1991,1,3,0,17.7,5.2
1991,1,4,0,18.9,5.2
